system:index,Aspect,Elevation,LULC,NDVI,Population,Rainfall,Slope,.geo
2_2838_0,118.89699,973,10,0.47762558,0.8126792,18650.40666233003,43.166492,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_2839_0,218.3393,1843,10,0.7635446,0.52580893,14885.29025356844,11.661218,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_2840_0,66.365486,215,10,0.6357763,0.0,12000.47485809563,2.3122602,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_2841_0,356.60483,1570,10,0.73032993,1.2171075,15583.111948490143,17.124506,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_2842_0,57.26822,4231,30,0.24097238,0.066128395,3605.4053889382703,44.65297,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_2843_0,188.38184,3158,30,0.5261293,0.111947104,13858.500735126785,20.623253,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_2844_0,253.71141,186,40,0.42564952,0.4639188,15172.639664935974,3.3031883,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_2845_0,279.80792,1955,80,0.19774435,0.47537294,12318.1730045476,40.53904,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_2846_0,101.87854,2002,10,0.5316784,0.42905593,16290.21302595787,40.86233,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_2847_0,242.01414,132,40,0.3895184,3.3364186,17532.6721741167,5.9085364,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_2848_0,262.77084,2404,10,0.75847894,0.63646424,15259.48858429183,7.330255,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_2849_0,298.5224,1644,10,0.75017256,0.48522776,14605.646157513082,35.44781,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_2850_0,337.93582,1119,10,0.5410402,0.89608496,13238.781857367605,46.815956,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_2851_0,285.9459,2373,10,0.76976424,0.9822646,11895.103621274611,46.68468,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_2852_0,23.709518,3189,10,0.72663087,0.1565174,9514.661052332172,24.687346,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_2853_0,101.74357,4157,30,0.032673616,0.031552345,11029.047526049892,41.181957,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_2854_0,291.16586,4605,30,0.12930173,0.012390915,6170.742279229686,19.73104,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_2855_0,72.06683,881,10,0.6357642,0.97559524,14836.616422876716,20.204348,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_2856_0,-0.0,325,10,0.681278,0.7374141,20687.86943037156,12.769178,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_2857_0,48.675426,151,20,0.35709175,0.0,16658.677473469113,2.8069525,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_2858_0,135.22227,355,10,0.657444,0.7934751,14921.414678571746,21.190283,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_2859_0,256.97638,1263,30,0.5393448,7.5863214,13141.599053092767,23.315964,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_2860_0,180.0,172,40,0.46704265,0.78997535,15544.069912313906,1.8543341,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_2861_0,336.0078,2419,10,0.7537712,0.9801786,12595.942784326558,37.94071,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_2862_0,37.79745,5279,60,0.013394311,0.004151016,7161.225052322261,34.858295,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_2863_0,209.65373,158,40,0.28705713,1.8129818,15495.015498403955,2.133553,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_2864_0,43.517868,1037,10,0.6252588,0.5539602,15389.548932222417,30.130842,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_2865_0,256.89545,4846,70,-0.027464144,0.005131618,14984.619264398236,35.525738,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_2866_0,146.27544,3199,10,0.67632186,0.30290216,10992.307294399914,35.01783,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_2867_0,336.82742,5391,60,-0.035649765,0.004595837,10525.16643517345,8.0183115,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_2868_0,58.374935,1999,10,0.8163595,1.2417996,13460.442635760002,32.955467,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_2869_0,311.57767,118,50,0.16488783,5.2544794,18112.620872576856,2.7929702,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_2870_0,328.75723,2626,30,0.54508746,0.18289834,5895.2079998633435,59.869194,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_2871_0,180.0,148,40,0.3962617,3.2438998,19433.897337598726,2.7802885,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_2872_0,96.551476,1477,10,0.8253411,0.55287427,15600.309635254322,40.406837,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_2873_0,-0.0,245,40,0.3941757,1.1466063,16750.494823599234,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_2874_0,241.63324,1845,10,0.68909025,1.7164351,16666.43112419157,32.91723,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_2875_0,20.956572,2154,10,0.81037366,0.7173283,14526.497484106716,31.965763,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_2876_0,-0.0,728,10,0.61428046,0.6016508,18001.70027438365,19.602388,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_2877_0,180.0,494,10,0.6854356,1.7771589,16940.930027730763,25.14749,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_2878_0,296.123,817,30,0.35402355,1.0854689,16831.732903962955,20.186144,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_2879_0,220.63785,5550,60,0.029411765,0.006615202,7430.337906200904,4.877171,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_2880_0,56.46533,4992,60,0.095830284,0.25317782,9456.9664570858,27.808968,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_2881_0,169.00476,5929,70,-0.18296567,0.006298091,13580.521089673042,46.5437,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_2882_0,327.39734,910,10,0.6647482,1.4769408,17095.320764496922,23.843481,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_2883_0,134.4946,2084,10,0.69923306,0.9545208,15403.332760388628,25.875689,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_2884_0,66.21352,1104,10,0.5161787,1.7946144,23571.567717202008,19.860641,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_2885_0,43.176025,564,10,0.69632107,1.4048841,18182.240653067827,7.5863543,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_2886_0,324.53146,194,10,0.46692863,2.79988,15761.501540381461,20.688828,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_2887_0,349.69104,1973,10,0.4934563,0.91208774,14991.3258876467,22.35905,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_2888_0,250.04092,2510,10,0.7502829,0.5309414,22994.15766952897,23.113106,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_2889_0,25.968662,1912,10,0.78269565,0.30139378,12683.21671687477,20.712639,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_2890_0,268.445,5263,60,-0.028686868,5.398721E-4,8606.47005513328,30.81764,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_2891_0,259.94858,3253,10,0.83544856,0.46702868,13873.658698674291,29.095852,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_2892_0,256.8621,996,10,0.68732196,0.3324958,29841.72854444012,19.600546,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_2893_0,77.55132,1327,10,0.70817333,2.0490332,13902.727184953168,46.43325,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_2894_0,161.3966,343,10,0.6334165,0.3247496,16283.268142391913,9.692711,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_2895_0,228.23866,86,40,0.49044585,8.115091,13053.292952872129,1.3922939,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_2896_0,167.33324,1915,40,0.54385966,1.3781965,13732.243388651172,9.420457,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_2897_0,320.82257,741,10,0.83532774,0.08362045,16178.175824468082,8.31635,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_2898_0,-0.0,80,40,0.34956113,7.8883266,16027.22606767714,0.92740995,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_2899_0,209.3183,1706,10,0.5589261,2.6375263,17390.484161718407,8.448179,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_2900_0,150.54276,159,10,0.582906,0.36255276,15274.311891344616,4.2529573,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_2901_0,332.55994,967,10,0.6360331,1.5290577,18093.779617229477,23.641737,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_2902_0,81.812744,4826,30,0.048822515,0.0029592132,5872.329387132861,6.48504,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_2903_0,241.97768,324,10,0.69895077,0.0,19832.07523099892,11.680413,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_2904_0,211.57176,519,10,0.6312584,6.5497127,18509.44818476215,22.684998,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_2905_0,214.6009,1376,10,0.65698063,1.3566777,15338.699302188998,34.54027,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_2906_0,335.7872,478,10,0.50564015,0.3905844,19274.795113330707,31.849447,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_2907_0,327.01086,1024,10,0.694124,0.5206717,15630.033664438928,35.52969,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_2908_0,317.6836,3824,30,0.2715708,0.020484284,10880.392660336656,23.64571,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_2909_0,174.15219,652,10,0.6948748,0.5548883,17534.976223999634,19.69706,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_2910_0,34.91592,2788,10,0.8061941,0.13334335,10807.247546256878,47.868923,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_2911_0,165.39388,4257,30,0.45564073,0.02138433,13515.975669039413,33.120728,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_2912_0,146.0306,4007,30,-0.047392663,7.722533E-4,9277.951070480785,81.94468,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_2913_0,306.39835,438,10,0.7437008,0.26316074,16392.612635562196,15.258945,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_2914_0,200.52429,401,10,0.52704585,1.2793671,16022.42728705518,11.718099,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_2915_0,228.17789,80,40,0.36710212,2.6199102,20050.922759544443,2.7796495,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_2916_0,201.94089,5551,70,-0.049596872,0.009647492,12088.441430457111,16.524607,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_2917_0,205.73724,5420,60,-0.032714322,0.0031942294,6808.164821877581,32.90042,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_2918_0,197.76744,1127,30,0.53575164,1.8144373,15346.312874892137,28.544142,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_2919_0,270.0,106,10,0.5028765,3.8773208,15920.898727759719,2.0816064,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_2920_0,213.41287,1345,30,0.46483827,1.3911599,13518.288386765402,29.353216,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_2921_0,321.723,2336,10,0.8174049,0.3804553,16017.28819641471,25.37387,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_2922_0,233.90027,1828,10,0.7644046,0.9942062,17192.155499154702,32.28934,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_2923_0,221.10616,3764,10,0.76099026,0.04901122,10370.174621535258,24.282825,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_2924_0,77.490295,570,10,0.67183226,0.0,17339.67755720392,12.636869,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_2925_0,-0.0,1036,10,0.7541989,0.5186867,10854.504043664245,25.14749,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_2926_0,38.90975,3113,10,0.56059283,0.06068832,8270.522785794632,42.469223,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_2927_0,238.04337,1271,10,0.7956848,2.2073843,14902.1692859045,41.5716,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_2928_0,330.37512,3106,10,0.78842545,0.04669331,15360.237041632558,30.790932,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_2929_0,268.65588,911,10,0.72152656,1.6757932,20089.29165388876,34.609722,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_2930_0,11.245918,4152,30,0.20801464,0.007478047,6909.218377670521,20.787138,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_2931_0,132.4662,2191,10,0.7875432,0.44363138,13484.07417995669,31.938818,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_2932_0,109.974236,1231,10,0.65838236,0.9825403,12361.399810283605,25.355541,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_2933_0,305.0077,192,10,0.63660306,0.16910258,13696.914899288233,6.439634,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_2934_0,352.16568,1442,10,0.78500986,6.300009,20340.141409801327,28.33485,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_2935_0,213.88423,459,10,0.4719731,0.32077438,18009.291133079678,50.404034,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_2936_0,5.9294267,2584,10,0.7557668,0.16729939,15560.469045681515,35.60619,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_2937_0,90.0,700,10,0.49079564,4.5981126,25234.402389781084,2.1033297,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_2938_0,13.487608,4207,30,0.39678285,0.028012194,9116.731486649427,32.316692,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_2939_0,302.67303,1052,10,0.70212764,0.27277273,18061.89473532601,34.593174,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_2940_0,294.8364,629,10,0.7020576,0.34612232,17759.304915126413,22.97387,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_2941_0,212.97334,5244,60,-0.020593122,0.022108804,14496.242442796822,53.48558,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_2942_0,200.4537,127,10,0.56923574,7.543501,25080.39571178916,2.9670427,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_2943_0,253.61282,1110,10,0.74125874,1.244911,19909.96776122623,27.311787,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_2944_0,354.16522,5460,60,-0.04040464,0.004650319,7237.049540817738,42.34091,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_2945_0,39.896763,4192,100,0.17662683,0.0063646804,5316.312108486491,20.796568,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_2946_0,75.811134,4432,60,0.08960418,0.0029015476,6872.622451096773,30.725735,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_2947_0,191.70699,3957,30,0.32682547,0.14226171,12008.136990278057,19.986153,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_2948_0,246.9413,2763,10,0.6514664,0.110091664,15480.484909495339,44.767376,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_2949_0,90.0,94,40,0.3907496,6.122422,13053.292952872129,1.0388976,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_2950_0,69.078926,2941,10,0.7759679,0.3863008,15360.237041632558,42.197678,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_2951_0,32.32523,5839,70,-0.020311324,0.012285891,13192.297392755325,19.025087,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_2952_0,42.022774,5202,70,-0.062428936,0.0010892897,7916.905266216511,16.965288,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_2953_0,223.51566,1621,10,0.6363018,1.2067623,15100.495883609809,43.826553,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_2954_0,106.271805,3074,10,0.82323354,0.33869106,13808.821551543922,42.74949,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_2955_0,9.319432,2042,10,0.7537993,1.1004721,14718.981463850505,12.934267,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_2956_0,259.34512,3699,30,0.31792668,0.015251327,14468.115858785764,27.713573,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_2957_0,13.353987,2867,10,0.717605,0.38420528,14211.746739994735,35.58061,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_2958_0,212.91563,3535,10,0.8215147,0.063578874,10949.084128986666,23.918034,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_2959_0,302.4143,5076,30,0.18805541,0.016023073,6414.794244054705,13.581929,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_2960_0,245.99408,107,40,0.5422566,2.2915976,16099.592426268384,2.2785923,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_2961_0,139.30527,1834,30,0.3104659,0.9036094,16510.057371742092,24.149504,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_2962_0,289.24588,2004,10,0.8414472,0.14038008,14562.235730281536,11.113674,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_2963_0,316.47464,849,10,0.61340207,0.5113202,16433.657727904618,29.16787,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_2964_0,82.90197,4137,60,0.013059702,0.022985807,6204.529362717643,14.681892,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_2965_0,-0.0,86,40,0.39385775,0.28036514,18761.058381122224,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_2966_0,128.5395,2909,10,0.7224085,0.22839712,13444.337338105157,48.82205,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_2967_0,90.0,583,10,0.62916464,0.45457658,18824.259698388632,5.2108827,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_2968_0,200.73643,1337,10,0.7202734,1.0407414,12917.327743824804,22.55886,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_2969_0,301.84308,1347,10,0.69902855,1.8852752,14938.390331032311,31.535114,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_2970_0,280.61148,3514,60,0.029040404,0.011250873,8393.551358251832,14.773585,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_2971_0,216.60118,3388,10,0.43807262,0.031788636,11680.244280406274,42.847286,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_2972_0,131.77649,98,40,0.32372504,1.9937016,15481.810874577372,1.3918818,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_2973_0,283.09723,5047,60,0.0045401356,0.009846848,7308.999994186759,15.947049,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_2974_0,215.15808,5397,70,-0.038298182,0.0023081836,9843.038220428309,19.616018,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_2975_0,84.65042,894,10,0.64236253,0.53588295,11950.15997892525,19.149925,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_2976_0,284.94354,4038,30,0.110472545,0.05538679,7685.106910295914,14.095675,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_2977_0,190.55333,2374,10,0.4344865,0.055313736,6428.822322433097,48.23229,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_2978_0,201.53258,5503,70,0.03735945,0.09134781,10930.311872434802,42.14255,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_2979_0,117.72109,1673,30,0.5391804,0.6458443,12562.398309167911,38.67365,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_2980_0,63.740322,1813,10,0.49033353,1.3123273,13565.954489973696,33.367886,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_2981_0,80.70976,2654,10,0.87453324,0.6107048,16072.739434761199,38.736263,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_2982_0,87.88918,2721,10,0.62266165,0.19189994,11751.17933940515,23.725378,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_2983_0,158.76343,1819,10,0.76744187,0.8019373,16852.90252984781,29.063028,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_2984_0,150.55449,3803,10,0.70428485,0.49344978,14015.535253838636,14.587444,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_2985_0,277.87405,2579,10,0.8549106,0.32236212,12970.571518174074,19.518753,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_2986_0,202.82806,1364,40,0.45082211,0.61280113,14204.014581552517,7.9981375,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_2987_0,117.44434,4933,60,-0.03363007,0.027325507,3605.4053889382703,29.334663,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_2988_0,125.491974,5216,100,0.06822737,0.0023744688,8287.28991353794,26.650679,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_2989_0,25.126835,5378,60,-0.024885526,0.004049509,7277.0446130686905,21.472395,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_2990_0,65.917946,107,10,0.56809455,1.3636806,18188.173029581216,2.271823,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_2991_0,335.63232,4294,60,-0.019173643,0.008790686,9278.824874016966,47.308773,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_2992_0,152.33066,3385,30,0.32054517,0.14469129,8786.755339862306,41.2619,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_2993_0,235.39954,5155,60,-0.038153466,0.0013774596,7417.346988824735,44.10515,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_2994_0,330.47244,163,40,0.40135872,2.134862,14691.237992007198,2.130889,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_2995_0,252.73203,1007,10,0.71404326,2.642583,23096.01608088182,33.20078,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_2996_0,202.69185,3184,10,0.67517173,0.2236632,16025.080063345544,31.55443,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_2997_0,138.67085,837,10,0.5061903,1.5853474,16274.432283697184,44.12948,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_2998_0,-0.0,870,10,0.6984509,0.47846493,8953.642447694205,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_2999_0,116.41824,1690,30,0.55831605,1.7544332,15334.158767375397,26.992897,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_3000_0,303.51715,619,10,0.7300307,3.0417173,16471.44790786039,5.0260744,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_3001_0,180.0,78,40,0.23434322,6.2828045,13305.506345302936,0.92740995,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_3002_0,144.85677,1923,10,0.54803675,0.607458,14590.181917527341,32.35355,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_3003_0,228.7025,1141,10,0.83072335,1.2417597,14439.093467280269,34.48074,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_3004_0,17.761892,5068,70,-0.050785974,0.0016225018,8760.88619844008,31.463667,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_3005_0,153.19917,1901,30,0.4225564,0.73708594,10383.81259897594,24.389475,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_3006_0,175.90028,4593,100,0.23847668,0.018536476,6666.01170232147,27.444548,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_3007_0,311.50235,1246,10,0.46034342,1.9158807,16359.646545719355,20.124464,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_3008_0,209.31854,93,40,0.337708,1.3606745,13685.993556412868,2.1265132,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_3009_0,164.93631,5592,80,0.045657568,0.0065655117,13580.521089673042,19.394115,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_3010_0,48.21852,136,10,0.4998405,1.2091253,18703.929294461588,1.3917462,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_3011_0,189.17172,521,10,0.7497995,0.091695786,16764.012304365635,12.929023,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_3012_0,-0.0,135,80,0.024554748,2.6341348,21639.12092713453,1.8543341,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_3013_0,256.13022,2618,30,0.2164812,0.28185624,8028.230607446283,36.605644,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_3014_0,188.70052,4589,60,0.023502067,0.015106066,6120.6951934322715,13.801066,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_3015_0,90.0,160,40,0.2575086,4.704356,12885.53048652783,1.052063,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_3016_0,166.9074,1075,10,0.728932,0.79506826,16655.60345732863,32.950184,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_3017_0,242.918,1303,30,0.5194906,1.3728155,14579.313086699725,19.573755,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_3018_0,241.7236,1136,10,0.69573736,0.56659216,15263.160858099887,15.28937,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_3019_0,321.8333,2921,10,0.51757973,0.3040135,6748.157296570235,44.059704,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_3020_0,194.31587,2194,30,0.36974037,0.7225228,11302.543766845363,16.736979,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_3021_0,311.54178,194,40,0.48754448,13.153247,16888.66562426649,1.3983027,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_3022_0,83.38973,1261,10,0.8223488,0.5294926,19483.05288051814,35.11152,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_3023_0,-0.0,149,40,0.38917425,3.2668593,16884.933539295627,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_3024_0,-0.0,4468,100,-0.057378985,0.003057734,6465.949269399467,30.23191,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_3025_0,323.1197,1449,10,0.84545636,1.1314437,16901.749207457484,20.01539,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_3026_0,106.30268,322,10,0.6115965,0.38393044,16763.823578714677,16.084099,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_3027_0,240.55107,1044,10,0.5426106,5.6740165,14448.376891698688,40.565662,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_3028_0,37.83629,3303,10,0.32264808,0.023527125,7768.052580734827,60.433727,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_3029_0,209.59187,322,10,0.6401742,0.41038862,14723.442911280756,10.545437,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_3030_0,105.16073,4594,100,0.01752246,0.0029760392,8806.127780964049,17.196505,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_3031_0,19.204102,671,10,0.76390034,0.75033885,15605.664301577955,12.562616,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_3032_0,228.74164,175,40,0.4478494,1.0546068,16848.27237718337,1.4061673,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_3033_0,238.49208,5124,60,0.004279066,0.0022728697,7527.222884671646,12.23359,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_3034_0,256.23026,1982,30,0.3847052,0.3082105,10113.755215361693,31.47037,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_3035_0,16.21426,4592,30,-0.027319327,0.029523078,9272.421688129298,42.83692,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_3036_0,90.0,100,40,0.3467468,1.0892954,15463.128119683359,1.0455865,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_3037_0,203.60614,3640,30,0.17967641,0.2503221,10685.15049100514,36.57449,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_3038_0,219.30844,5172,60,0.005535984,0.0077012945,10566.09854019992,20.635519,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_3039_0,159.0182,4288,30,0.21722436,0.01620463,8485.459775601135,29.775259,"{""type"":""MultiPoint"",""coordinates"":[]}"
